4;[408, 609, 651, 714];car;64
6;[1222, 392, 1280, 455];car;64
7;[884, 331, 967, 394];car;64
8;[81, 392, 173, 450];motorbike;64
10;[384, 384, 511, 452];car;64
2;[588, 643, 806, 719];car;65
3;[133, 512, 324, 605];car;65
4;[409, 609, 651, 714];car;65
6;[1222, 392, 1279, 454];car;65
7;[884, 331, 968, 394];car;65
8;[81, 392, 173, 450];motorbike;65
10;[390, 386, 520, 455];car;65
13;[258, 337, 382, 402];car;65
2;[588, 643, 806, 719];car;66
3;[133, 512, 324, 605];car;66
4;[409, 609, 651, 714];car;66
6;[1222, 392, 1280, 454];car;66
7;[884, 331, 968, 394];car;66
8;[81, 392, 173, 450];motorbike;66
10;[399, 388, 531, 458];car;66
13;[260, 335, 394, 405];car;66
2;[588, 643, 806, 719];car;67
3;[132, 511, 325, 605];car;67
4;[408, 609, 651, 714];car;67
6;[1222, 392, 1280, 454];car;67
7;[886, 332, 968, 394];car;67
8;[81, 393, 173, 450];motorbike;67
10;[407, 390, 543, 462];car;67
13;[264, 336, 398, 406];car;67
2;[588, 643, 806, 719];car;68
3;[132, 511, 325, 605];car;68
4;[409, 609, 651, 714];car;68
6;[1221, 391, 1280, 454];car;68
7;[886, 332, 969, 394];car;68
8;[81, 392, 173, 450];motorbike;68
10;[416, 393, 554, 466];car;68
11;[308, 341, 409, 407];car;68
13;[267, 336, 404, 407];car;68
2;[588, 643, 806, 719];car;69
3;[132, 510, 326, 605];car;69
4;[408, 609, 651, 714];car;69
6;[1221, 391, 1280, 455];car;69
7;[886, 332, 969, 395];car;69
8;[80, 392, 174, 450];motorbike;69
10;[422, 394, 565, 469];car;69
11;[317, 343, 418, 409];car;69
13;[284, 340, 417, 409];car;69
2;[588, 643, 806, 719];car;70
3;[132, 510, 326, 605];car;70
4;[409, 609, 651, 714];car;70
6;[1221, 392, 1280, 455];car;70
7;[886, 332, 970, 395];car;70
8;[80, 392, 174, 450];motorbike;70
10;[432, 397, 574, 472];car;70
13;[299, 343, 431, 411];car;70
2;[588, 643, 805, 719];car;71
3;[132, 510, 325, 605];car;71
4;[409, 609, 651, 714];car;71
6;[1222, 392, 1279, 455];car;71
7;[886, 332, 970, 395];car;71
8;[80, 391, 174, 450];motorbike;71
10;[442, 400, 583, 475];car;71
13;[313, 345, 443, 412];car;71
2;[588, 643, 805, 719];car;72
3;[132, 511, 325, 605];car;72
4;[409, 609, 651, 714];car;72
6;[1222, 392, 1280, 455];car;72
7;[887, 332, 970, 396];car;72
8;[80, 391, 174, 450];motorbike;72
10;[451, 403, 591, 477];car;72
13;[324, 346, 454, 414];car;72
2;[589, 644, 804, 719];car;73
3;[132, 511, 325, 605];car;73
4;[409, 609, 651, 714];car;73
6;[1222, 393, 1279, 454];car;73
7;[885, 331, 969, 396];car;73
8;[80, 391, 173, 450];motorbike;73
10;[460, 405, 600, 478];car;73
13;[333, 349, 463, 417];car;73
2;[589, 644, 804, 718];car;74
3;[133, 511, 325, 605];car;74
4;[408, 609, 652, 715];car;74
6;[1222, 393, 1279, 454];car;74
7;[886, 331, 969, 396];car;74
8;[81, 392, 173, 450];motorbike;74
10;[470, 407, 613, 482];car;74
13;[342, 350, 474, 419];car;74
2;[589, 644, 804, 719];car;75
3;[133, 511, 325, 605];car;75
4;[408, 609, 652, 715];car;75
6;[1222, 393, 1279, 454];car;75
7;[887, 331, 969, 396];car;75
8;[81, 392, 173, 450];motorbike;75
10;[477, 409, 622, 484];car;75
13;[352, 351, 482, 420];car;75
2;[588, 644, 805, 719];car;76
3;[133, 511, 325, 605];car;76
4;[409, 609, 651, 715];car;76
6;[1222, 393, 1280, 454];car;76
7;[886, 331, 969, 396];car;76
8;[80, 392, 173, 450];motorbike;76
10;[484, 410, 633, 488];car;76
13;[361, 354, 490, 423];car;76
2;[588, 644, 805, 719];car;77
3;[132, 511, 326, 605];car;77
4;[409, 609, 651, 715];car;77
6;[1222, 393, 1280, 454];car;77
7;[887, 331, 969, 395];car;77
8;[80, 392, 174, 450];motorbike;77
10;[496, 413, 643, 491];car;77
13;[369, 356, 499, 425];car;77
2;[588, 644, 805, 719];car;78
3;[133, 511, 325, 605];car;78
4;[408, 609, 651, 715];car;78
6;[1222, 393, 1280, 454];car;78
7;[885, 330, 969, 395];car;78
8;[80, 392, 173, 450];motorbike;78
10;[505, 415, 653, 493];car;78
13;[378, 357, 509, 428];car;78
2;[587, 643, 805, 719];car;79
3;[133, 511, 325, 605];car;79
4;[408, 609, 651, 714];car;79
6;[1222, 393, 1280, 455];car;79
7;[885, 330, 969, 395];car;79
8;[81, 392, 173, 450];motorbike;79
10;[518, 419, 663, 495];car;79
13;[384, 359, 518, 431];car;79
2;[588, 643, 805, 718];car;80
3;[133, 511, 325, 605];car;80
4;[408, 609, 651, 714];car;80
6;[1222, 392, 1279, 454];car;80
7;[884, 329, 969, 395];car;80
8;[81, 392, 173, 450];motorbike;80
10;[526, 421, 674, 498];car;80
13;[391, 359, 529, 434];car;80
2;[588, 643, 805, 719];car;81
3;[132, 511, 326, 606];car;81
4;[408, 609, 651, 714];car;81
6;[1222, 392, 1279, 454];car;81
7;[884, 329, 969, 396];car;81
8;[81, 393, 173, 450];motorbike;81
10;[534, 423, 685, 501];car;81
13;[401, 361, 538, 436];car;81
2;[588, 643, 805, 719];car;82
3;[132, 511, 326, 606];car;82
4;[408, 609, 651, 714];car;82
6;[1222, 392, 1279, 454];car;82
7;[884, 329, 969, 396];car;82
8;[81, 393, 173, 450];motorbike;82
10;[545, 425, 696, 503];car;82
13;[412, 364, 545, 436];car;82
2;[588, 643, 806, 719];car;83
3;[132, 511, 326, 606];car;83
4;[408, 609, 651, 714];car;83
6;[1222, 392, 1279, 454];car;83
7;[884, 329, 969, 396];car;83
8;[81, 393, 173, 450];motorbike;83
10;[555, 427, 705, 505];car;83
13;[423, 367, 552, 437];car;83
2;[588, 643, 806, 719];car;84
3;[133, 511, 325, 606];car;84
4;[408, 609, 651, 714];car;84
6;[1222, 392, 1280, 454];car;84
7;[884, 329, 970, 396];car;84
8;[81, 393, 173, 450];motorbike;84
10;[565, 430, 717, 507];car;84
13;[431, 368, 564, 441];car;84
2;[588, 643, 805, 719];car;85
3;[132, 511, 326, 606];car;85
4;[407, 609, 651, 714];car;85
6;[1222, 393, 1279, 454];car;85
7;[884, 329, 969, 396];car;85
8;[81, 393, 173, 450];motorbike;85
10;[576, 432, 728, 510];car;85
13;[440, 370, 573, 443];car;85
2;[589, 644, 804, 718];car;86
3;[133, 511, 327, 606];car;86
4;[407, 609, 652, 715];car;86
6;[1222, 393, 1279, 454];car;86
7;[884, 329, 970, 396];car;86
8;[81, 393, 174, 451];motorbike;86
10;[587, 435, 740, 513];car;86
13;[450, 372, 583, 445];car;86
2;[590, 644, 804, 718];car;87
3;[133, 512, 327, 606];car;87
4;[407, 609, 653, 715];car;87
6;[1228, 393, 1284, 455];car;87
7;[885, 329, 971, 396];car;87
8;[82, 393, 175, 451];motorbike;87
10;[599, 438, 751, 516];car;87
13;[459, 374, 593, 448];car;87
2;[589, 644, 805, 719];car;88
3;[134, 512, 326, 606];car;88
4;[407, 609, 653, 715];car;88
6;[1231, 393, 1286, 455];car;88
7;[885, 329, 971, 396];car;88
8;[83, 393, 175, 451];motorbike;88
10;[608, 440, 762, 518];car;88
13;[470, 377, 601, 449];car;88
2;[589, 644, 806, 719];car;89
3;[134, 512, 326, 606];car;89
4;[407, 608, 653, 716];car;89
6;[1227, 392, 1282, 455];car;89
7;[885, 329, 971, 397];car;89
8;[82, 393, 174, 451];motorbike;89
10;[619, 442, 772, 520];car;89
13;[477, 379, 612, 453];car;89
2;[589, 644, 804, 719];car;90
3;[133, 512, 327, 606];car;90
4;[408, 609, 652, 715];car;90
6;[1225, 392, 1281, 455];car;90
7;[885, 329, 972, 397];car;90
8;[81, 393, 173, 451];motorbike;90
10;[628, 445, 781, 523];car;90
13;[487, 381, 621, 454];car;90
2;[589, 644, 804, 719];car;91
3;[133, 512, 327, 607];car;91
4;[409, 612, 651, 717];car;91
6;[1223, 393, 1279, 455];car;91
7;[887, 331, 971, 397];car;91
8;[81, 392, 175, 451];motorbike;91
10;[639, 447, 794, 526];car;91
13;[495, 383, 631, 456];car;91
2;[589, 644, 804, 719];car;92
3;[133, 512, 327, 607];car;92
4;[409, 613, 650, 718];car;92
6;[1223, 394, 1278, 456];car;92
7;[887, 331, 970, 397];car;92
8;[81, 392, 174, 451];motorbike;92
10;[648, 449, 805, 529];car;92
13;[504, 384, 641, 459];car;92
2;[589, 645, 803, 719];car;93
3;[133, 513, 326, 608];car;93
4;[409, 613, 651, 718];car;93
6;[1222, 394, 1278, 456];car;93
7;[887, 331, 970, 397];car;93
8;[81, 392, 174, 452];motorbike;93
10;[657, 453, 814, 532];car;93
13;[512, 386, 651, 462];car;93
2;[588, 645, 803, 719];car;94
3;[132, 513, 326, 608];car;94
4;[410, 614, 650, 718];car;94
